schedule_id,menu_id,history_no,cooking_date,recipe_id,directions_detail_id,sequence_no,directions_detail,cooking_order,start_of_cooking_time,end_of_cooking_time,indent_no,start_pararell_flag,created_id,created_at,updated_id,updated_at
372538,332,1,0,351,48818,1,玉ねぎとりんごは皮を剥いて擦りおろし、にんにくはみじん切りにする,4,16,18,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372539,332,1,0,351,48819,2,じゃがいもと鶏もも肉は一口大に切り、鶏もも肉に塩とこしょう(分量外)を軽く振る,4,19,20,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372540,332,1,0,351,48820,3,鍋を火にかけ、サラダ油を注いで温めてから、みじん切りにしたにんにくと鶏肉を炒める,4,21,22,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372541,332,1,0,351,48821,4,鍋に水を入れ、玉ねぎとりんご、じゃがいもを加えて約15分煮込み、時々アクを取る,4,23,35,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372542,332,1,0,225,48868,2,ごぼうは皮をこすり落としてから大きめの乱切りにしてから、保存容器に移して、保存,5,23.1,25.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372543,332,1,0,225,48869,3,鶏もも肉は黄色の脂肪を取り除いて一口大に切り、酒としょう油で下味を付けてから保存容器に移して、保存,5,26,28,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372544,332,1,0,213,48757,3,キャベツの水分をギュッと絞ってから密閉容器に戻し、そこに千切りにした大葉を加えて混ぜたら、保存,1,29,29,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372545,332,1,0,283,48747,1,生鮭の水分をペーパータオルで拭き取る,6,31,31,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372546,332,1,0,283,48748,2,生鮭に塩麹を大さじ1ずつ塗ってから、保存容器に移して、保存,6,32,34,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372547,332,1,0,83,48840,1,さんまは頭と内臓(腸)を取除いた後、水でよく洗ってからペーパータオルで水気を拭き取り、保存容器に移して、保存,7,32.1,35.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372548,332,1,0,351,48822,5,約15分煮込んだら、鍋の火を止めてからカレールーとウスターソースを加えて溶かした後、再び火を点けて約5分煮込んだら火を止めて、粗熱を取ってから保存容器に移して、保存,4,36,40,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372549,332,1,1,102,48828,5,春巻きの皮を1枚ずつ剥がして縦半分に切る,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372550,332,1,1,102,48829,6,炒めた具材を春巻きの皮が直角二等辺三角形になるように包み(長方形に切った春巻きの短辺が直角2等辺三角形の直角を挟む辺となるように包む)、★の薄力粉と水を混ぜて作ったノリで止める,1,2,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372551,332,1,1,102,48830,7,フライパンに、サラダ油を深さが1cm程度になるように注いでから火を点けて温め、フライパンに春巻きを投入して揚げ焼きにする,1,7,9,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372552,332,1,1,1999,48844,1,★の玉ねぎはみじん切りにしてボウルに移し、★の全ての調味料をボウルに加えて混ぜ合わせ、ドレッシングを作る,2,7.1,8.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372553,332,1,1,102,48831,8,お好みで野菜を敷いたお皿に、スパイシー春巻きを盛り付けたら完成,1,10,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372554,332,1,1,1999,48845,2,アボカドは一口大に切ってから変色止めにレモン汁をかけ、マグロは一口大に切る,2,11,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376721,334,1,0,56,49266,1,キャベツはざく切りにしてから保存容器に移して、保存,3,6.1,6.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372555,332,1,1,1999,48846,3,ボウルで、マグロとアボカド、ベビーリーフをざっくりと混ぜてから器に盛り付けて、ドレッシングを添えたら完成,2,14,15,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372556,332,1,2,172,48727,1,アーモンドスライスは、オーブントースターで約3分、軽く焼いて焼き色をつける,1,1,3,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372557,332,1,2,351,48823,6,チキンカレーを電子レンジで温め、お皿にごはんをよそって温めたチキンカレーをかけ、お好みでレタスを添えたら完成,2,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372558,332,1,2,172,48728,2,ほうれん草は長さ3cmのざく切りにする,1,1.2,2.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372559,332,1,2,172,48729,3,スライスベーコンは5mm幅に切る,1,3,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372560,332,1,2,172,48730,4,フライパンを火にかけ、オリーブオイルを注いでからベーコンを加えて炒める,1,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372561,332,1,2,172,48731,5,フライパンに★の調味料を加えて炒めてから火を止め、ベーコンドレッシングを作る,1,7,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372562,332,1,2,172,48732,6,ほうれん草を器に盛り付け、ベーコンドレッシングを上からかけてアーモンドスライスを散らしたら完成,1,8,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372563,332,1,3,283,48749,3,グリル(フライパンでも可)で鮭を12分焼く(塩麹は付けたまま焼くのが基本ですが、お好みで塩麹を拭っても可),1,1,12,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372564,332,1,3,138,48739,1,ニラは長さ4cmに切る,2,1.1,1.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372565,332,1,3,138,48740,2,卵は溶きほぐす,2,2,2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372566,332,1,3,138,48741,3,フライパンを温めて胡麻油を注ぎ入れ、溶いた卵を入れて大きく掻き混ぜてからニラを加える,2,3,5,1,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372567,332,1,3,213,48758,4,塩揉みキャベツを器に盛り付けて、お好みでしょう油をかけたら完成,3,3.1,3.1,2,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372568,332,1,3,138,48742,4,ニラがしんなりとしてきたら、塩とこしょうを振って味を調えてから火を止めて、お皿に盛り付けたら完成,2,6,7,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372569,332,1,3,283,48750,4,焼き上がった生鮭の塩麹漬けを、お皿に盛り付けたら完成,1,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372570,332,1,4,174,48847,1,ほうれん草は熱湯で茹でて、冷水にさらした後、水気を切ってから、長さ3cmに切る,1,1,3,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372571,332,1,4,174,48848,2,人参は千切りにして、電子レンジで約2分加熱する,1,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372572,332,1,4,83,48841,2,グリル(フライパンでも可)にサラダ油(分量外)を塗る,2,1.2,1.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372573,332,1,4,83,48842,3,さんまに塩を振ってから、温めたグリル(フライパンでも可)に並べ、15～20分(フライパンの場合は火が通るまで)焼く,2,2,16,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372574,332,1,4,174,48849,3,ボウルで★の調味料を混ぜ合わせ、野菜の水気をペーパータオルで拭ってからボウルに加えて和える,1,3,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372575,332,1,4,174,48850,4,ほうれん草と人参の胡麻和えを器に盛り付けて、いり胡麻を振ったら完成,1,4,4,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372576,332,1,4,83,48843,4,焼き上がったさんまの塩焼きを、お好みで笹を敷いたお皿に盛り付け、お好みですだちや大根おろしを添えたら完成,2,17,17,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372577,332,1,5,225,48870,4,むき栗はざっと水洗いする,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372578,332,1,5,225,48871,5,フライパンを火にかけてサラダ油を加えてから鶏肉を炒める,1,2,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372579,332,1,5,225,48872,6,鶏肉の色が変わってきたら、ごぼうと椎茸、むき栗を入れて、水とstillたれ、オイスターソースを加えて煮含める,1,4,10,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372580,332,1,5,2196,48806,2,鍋に水とキャベツ、人参を入れてから火にかける,2,4.1,6.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372581,332,1,5,2196,48807,3,沸騰してきたら小松菜を加えた後、鶏がらスープの素で味を付ける,2,7,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372582,332,1,5,2196,48808,4,溶き卵を上から流し入れて、塩とこしょうで味を調えたら火を止める,2,9,11,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372583,332,1,5,225,48873,7,煮汁が無くなってきたら味をみて、薄いようならstillたれを加えて調整してから火を止める,1,11,11,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372584,332,1,5,225,48874,8,鶏と栗の炒め煮を器に盛り付けたら完成,1,12,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372585,332,1,5,2196,48809,5,野菜と卵のスープをスープカップによそい分けたら完成,2,13,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372586,331,1,0,225,48867,1,干し椎茸は熱湯に10分漬けて戻してから石突きを切り落とし、保存容器に移して、保存,3,1,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372587,331,1,0,102,48824,1,ピーマンや玉ねぎ、生姜はみじん切りにする,1,1.1,4.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372588,331,1,0,102,48825,2,フライパンを火にかけ、サラダ油を注いで温めてから生姜と豚ミンチを炒めて色が変わったら、玉ねぎとピーマンを加えて更に炒める,1,5,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372589,331,1,0,102,48826,3,炒めた豚ミンチと野菜に塩とこしょう、カレー粉を振りかけ、フライパンを掻き混ぜて全体に混ざったら、stillたれで味を調えて火を止める,1,8,8,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372590,331,1,0,102,48827,4,炒めた具材の粗熱が取れたら、保存容器に移して、保存,1,9,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372593,331,1,0,351,48820,3,鍋を火にかけ、サラダ油を注いで温めてから、みじん切りにしたにんにくと鶏肉を炒める,2,15,16,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372594,331,1,0,351,48821,4,鍋に水を入れ、玉ねぎとりんご、じゃがいもを加えて約15分煮込み、時々アクを取る,2,17,29,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372595,331,1,0,225,48868,2,ごぼうは皮をこすり落としてから大きめの乱切りにしてから、保存容器に移して、保存,3,17.1,19.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372596,331,1,0,225,48869,3,鶏もも肉は黄色の脂肪を取り除いて一口大に切り、酒としょう油で下味を付けてから保存容器に移して、保存,3,20,22,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372597,331,1,0,351,48822,5,約15分煮込んだら、鍋の火を止めてからカレールーとウスターソースを加えて溶かした後、再び火を点けて約5分煮込んだら火を止めて、粗熱を取ってから保存容器に移して、保存,2,30,34,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372598,331,1,1,102,48828,5,春巻きの皮を1枚ずつ剥がして縦半分に切る,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372599,331,1,1,102,48829,6,炒めた具材を春巻きの皮が直角二等辺三角形になるように包み(長方形に切った春巻きの短辺が直角2等辺三角形の直角を挟む辺となるように包む)、★の薄力粉と水を混ぜて作ったノリで止める,1,2,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372600,331,1,1,102,48830,7,フライパンに、サラダ油を深さが1cm程度になるように注いでから火を点けて温め、フライパンに春巻きを投入して揚げ焼きにする,1,7,9,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372601,331,1,1,1999,48844,1,★の玉ねぎはみじん切りにしてボウルに移し、★の全ての調味料をボウルに加えて混ぜ合わせ、ドレッシングを作る,2,7.1,8.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372602,331,1,1,102,48831,8,お好みで野菜を敷いたお皿に、スパイシー春巻きを盛り付けたら完成,1,10,10,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372603,331,1,1,1999,48845,2,アボカドは一口大に切ってから変色止めにレモン汁をかけ、マグロは一口大に切る,2,11,13,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372604,331,1,1,1999,48846,3,ボウルで、マグロとアボカド、ベビーリーフをざっくりと混ぜてから器に盛り付けて、ドレッシングを添えたら完成,2,14,15,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372605,331,1,2,172,48727,1,アーモンドスライスは、オーブントースターで約3分、軽く焼いて焼き色をつける,1,1,3,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372606,331,1,2,351,48823,6,チキンカレーを電子レンジで温め、お皿にごはんをよそって温めたチキンカレーをかけ、お好みでレタスを添えたら完成,2,1.1,2.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372607,331,1,2,172,48728,2,ほうれん草は長さ3cmのざく切りにする,1,1.2,2.2,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372608,331,1,2,172,48729,3,スライスベーコンは5mm幅に切る,1,3,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372609,331,1,2,172,48730,4,フライパンを火にかけ、オリーブオイルを注いでからベーコンを加えて炒める,1,4,6,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372610,331,1,2,172,48731,5,フライパンに★の調味料を加えて炒めてから火を止め、ベーコンドレッシングを作る,1,7,7,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372611,331,1,2,172,48732,6,ほうれん草を器に盛り付け、ベーコンドレッシングを上からかけてアーモンドスライスを散らしたら完成,1,8,9,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372612,331,1,3,225,48870,4,むき栗はざっと水洗いする,1,1,1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372613,331,1,3,225,48871,5,フライパンを火にかけてサラダ油を加えてから鶏肉を炒める,1,2,3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372614,331,1,3,225,48872,6,鶏肉の色が変わってきたら、ごぼうと椎茸、むき栗を入れて、水とstillたれ、オイスターソースを加えて煮含める,1,4,10,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372615,331,1,3,138,48739,1,ニラは長さ4cmに切る,2,4.1,4.1,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372616,331,1,3,138,48740,2,卵は溶きほぐす,2,5,5,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372617,331,1,3,138,48741,3,フライパンを温めて胡麻油を注ぎ入れ、溶いた卵を入れて大きく掻き混ぜてからニラを加える,2,6,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372618,331,1,3,138,48742,4,ニラがしんなりとしてきたら、塩とこしょうを振って味を調えてから火を止めて、お皿に盛り付けたら完成,2,9,10,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372619,331,1,3,225,48873,7,煮汁が無くなってきたら味をみて、薄いようならstillたれを加えて調整してから火を止める,1,11,11,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
372620,331,1,3,225,48874,8,鶏と栗の炒め煮を器に盛り付けたら完成,1,12,12,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376715,334,1,0,1764,49319,1,乾燥ひじきは、水(分量外)に約30分浸けて戻してから水気を切り、保存容器に移して、保存,1,1,30,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376716,334,1,0,2183,49271,1,干し椎茸は熱湯に約10分浸けて戻してから、石突きを切り落としてみじん切りにする,4,1.1,15.1,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376717,334,1,0,296,49476,1,干し椎茸は熱湯に約10分浸けて戻してから、軸を切り取る,5,1.2,15.2,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376718,334,1,0,1685,49195,1,玉ねぎと人参、にんにくは、みじん切りにする,2,1.3,3.3,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376719,334,1,0,1685,49196,2,フライパンにオリーブオイルとにんにくを入れて弱火にかけ、香りを出す,2,4,5,0,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376720,334,1,0,1685,49197,3,フライパンに合挽きミンチを加えて炒め、野菜類を加え、コンソメ固形とトマト缶の内容物、ケチャップを加えて煮込む,2,6,15,0,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
376722,334,1,0,56,49267,2,あげは熱湯をかけて油抜きをしてから、食べ易い大きさに切った後、保存容器に移して、保存,3,7,8,1,0,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
